Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday
2004-04-12,15:00:00,1.2,1025.0,78.0,3.6114169887481182,688.75,89.0,1188.5,77.0,1324.75,519.0,11.399999856949,61.200000762939,0.8235675832997265,15,True,False,False,False,False,False
2004-04-12,16:00:00,1.4,1035.25,69.0,3.12477702038371,659.75,96.0,1221.75,82.0,1301.25,532.5,9.8500001430511,70.549999237061,0.8581149025878066,16,True,False,False,False,False,False
2004-04-12,17:00:00,1.2,1024.5,67.0,3.4912091528870413,681.75,88.0,1196.5,77.0,1313.0,537.0,10.275000095367,65.175001144409,0.8151062271297842,17,True,False,False,False,False,False
2004-04-12,18:00:00,1.3,1040.25,83.0,3.8971281280841183,705.0,100.0,1149.25,91.0,1323.5,611.5,10.975000143051,58.925000190735,0.7713618792648487,18,True,False,False,False,False,False
2004-04-12,19:00:00,1.8,1069.75,79.0,5.247305750259137,775.75,127.0,1065.0,93.0,1368.75,697.0,10.599999904633,59.450000762939,0.7594546589625041,19,True,False,False,False,False,False
2004-04-12,20:00:00,1.2,963.75,68.0,3.663464880883249,691.75,88.0,1176.0,82.0,1292.25,572.75,10.575000047684,57.72500038147,0.7362167565984372,20,True,False,False,False,False,False
2004-04-12,21:00:00,0.8,904.25,56.0,2.733430363808586,635.0,66.0,1269.25,74.0,1233.25,488.75,10.575000047684,56.050000190735,0.7148540333489708,21,True,False,False,False,False,False
2004-04-12,22:00:00,0.8,913.25,49.0,2.6004452699114715,626.25,61.0,1270.75,68.0,1234.25,473.75,10.25,57.974999427795,0.7238757885272427,22,True,False,False,False,False,False
2004-04-12,23:00:00,0.8,914.0,56.0,2.361018749438252,610.0,54.0,1321.75,65.0,1229.5,454.75,10.375,58.39999961853,0.7351639523669441,23,True,False,False,False,False,False
2004-04-13,00:00:00,0.7,893.0,48.0,2.0391460268901196,587.0,46.0,1367.5,58.0,1219.25,432.5,10.650000095367,58.199999809265,0.7459145414016218,0,False,False,False,False,True,False
2004-04-13,01:00:00,0.5,844.25,27.0,1.3471170917396558,531.5,25.0,1498.5,36.0,1176.0,376.0,10.549999952316,59.875000953674,0.762393039313602,1,False,False,False,False,True,False
2004-04-13,02:00:00,0.3,836.5,29.0,1.197502764718959,518.0,18.0,1580.75,29.0,1182.25,360.0,10.474999904633,60.799999237061,0.7703908698365101,2,False,False,False,False,True,False
2004-04-13,04:00:00,0.3,824.75,47.0,0.8995128466837359,488.75,21.0,1565.25,28.0,1170.75,363.0,11.074999809265,60.149998664856,0.7925349411096416,4,False,False,False,False,True,False
2004-04-13,05:00:00,0.7,955.5,66.0,3.0600205820759325,655.75,76.0,1250.75,68.0,1356.25,524.75,10.075000047684,68.39999961853,0.8443195552145362,5,False,False,False,False,True,False
2004-04-13,06:00:00,1.6,1124.25,163.0,6.906801269418972,852.75,149.0,960.25,99.0,1531.0,872.5,10.024999856949,68.72500038147,0.8455584540454132,6,False,False,False,False,True,False
2004-04-13,07:00:00,3.9,1496.25,524.0,19.123453175722965,1271.75,328.0,667.25,130.0,2011.25,1398.75,10.974999904633,64.150000572205,0.8397601029881155,7,False,False,False,False,True,False
2004-04-13,08:00:00,4.5,1451.75,657.0,22.092876876610813,1353.5,282.0,620.25,128.0,2056.5,1501.0,12.024999856949,58.074998855591,0.813773076230225,8,False,False,False,False,True,False
2004-04-13,09:00:00,2.7,1172.0,324.0,11.781322973571852,1042.0,206.0,796.5,120.0,1641.0,1186.25,12.775000095367,51.974999427795,0.7643402539052844,9,False,False,False,False,True,False
2004-04-13,10:00:00,1.6,1019.5,144.0,7.31661206728073,870.5,133.0,955.5,93.0,1425.5,911.25,12.600000143051,50.799999237061,0.738704773060115,10,False,False,False,False,True,False
2004-04-13,11:00:00,1.6,1044.0,135.0,8.00770000240378,899.5,137.0,934.0,96.0,1470.75,919.25,13.799999952316,47.35000038147,0.7435409424851475,11,False,False,False,False,True,False
2004-04-13,12:00:00,1.6,1019.75,140.0,7.205958222732487,865.75,116.0,971.75,84.0,1428.5,791.25,15.125,42.699999809265,0.7293640431869446,12,False,False,False,False,True,False
2004-04-13,13:00:00,1.5,1009.25,141.0,7.658832618007967,885.0,112.0,993.75,87.0,1438.5,750.75,16.274999856949,38.14999961853,0.7005616852802711,13,False,False,False,False,True,False
2004-04-13,14:00:00,1.8,1073.0,181.0,9.69163258444518,966.0,128.0,934.5,87.0,1536.5,804.75,16.575000047684,36.700000762939,0.6867163549507475,14,False,False,False,False,True,False
2004-04-13,15:00:00,2.1,1098.0,227.0,9.817124758804077,970.75,145.0,877.0,103.0,1527.25,965.75,15.849999666214,40.5,0.7241334358489561,15,False,False,False,False,True,False
2004-04-13,16:00:00,1.7,1060.75,149.0,7.694614864499808,886.5,110.0,919.75,88.0,1462.25,869.25,16.349999904633,41.800000190735,0.7712045478325213,16,False,False,False,False,True,False
2004-04-13,17:00:00,3.0,1288.75,425.0,15.283846444717812,1157.5,184.0,755.25,118.0,1790.75,1195.75,16.10000038147,42.849999427795,0.7782787412408694,17,False,False,False,False,True,False
2004-04-13,18:00:00,4.6,1441.5,669.0,21.469616535835723,1336.75,243.0,629.5,134.0,2004.0,1523.0,15.275000095367,46.825000762939,0.8074372129764512,18,False,False,False,False,True,False
2004-04-13,19:00:00,5.0,1479.0,680.0,21.69199977503211,1342.75,259.0,630.75,144.0,1994.75,1578.5,14.700000047684,47.0,0.7815077994652585,19,False,False,False,False,True,False
2004-04-13,20:00:00,3.5,1266.0,446.0,14.649682363278062,1137.5,205.0,726.0,129.0,1746.75,1370.0,14.099999904633,49.550000190735,0.7931026295653653,20,False,False,False,False,True,False
2004-04-13,21:00:00,2.1,1149.0,205.0,9.319295114362275,951.75,144.0,844.5,108.0,1577.25,1203.5,13.524999856949,54.125,0.8351383812878692,21,False,False,False,False,True,False
2004-04-13,22:00:00,2.1,1167.5,194.0,9.364685579922574,953.5,152.0,842.75,104.0,1585.5,1201.25,12.324999809265,59.22500038147,0.8461038327572422,22,False,False,False,False,True,False
2004-04-13,23:00:00,1.5,1078.5,115.0,6.7818659104834325,847.25,108.0,925.25,90.0,1463.0,1121.75,11.649999856949,62.225001335144,0.8510371214910517,23,False,False,False,False,True,False
2004-04-14,00:00:00,1.1,1047.3333333333,74.0,4.93200817992722,760.0,64.0,1032.0,74.0,1378.6666666667,1003.0,11.46666653951,61.43333307902,0.8302890507795708,0,False,False,False,False,False,True
2004-04-14,01:00:00,0.9,935.5,85.0,3.8881989834382815,704.5,73.0,1085.75,73.0,1363.75,918.25,10.875,64.550000190735,0.8395152845947566,1,False,False,False,False,False,True
2004-04-14,02:00:00,0.7,900.0,66.0,2.725755128418066,634.5,47.0,1206.75,60.0,1307.0,835.75,11.075000286102,63.22500038147,0.8330511158681938,2,False,False,False,False,False,True
2004-04-14,05:00:00,0.9,904.5,47.0,3.2891897227614906,669.75,79.0,1190.75,62.0,1345.5,819.75,10.225000143051,65.75,0.819613439499703,5,False,False,False,False,False,True
2004-04-14,06:00:00,1.6,1078.5,116.0,7.427984010652609,875.25,113.0,947.0,71.0,1534.75,998.0,10.325000047684,65.550001144409,0.8224797528672588,6,False,False,False,False,False,True
2004-04-14,07:00:00,3.9,1416.75,478.0,18.234801227497126,1246.25,263.0,669.0,94.0,1921.0,1403.0,10.849999904633,63.974999427795,0.8306838794391688,7,False,False,False,False,False,True
2004-04-14,08:00:00,5.0,1529.25,836.0,27.729952491409712,1496.75,275.0,568.5,99.0,2277.5,1641.0,13.299999952316,55.574999809265,0.8452613210585996,8,False,False,False,False,False,True
2004-04-14,09:00:00,4.3,1397.25,655.0,18.295210456775816,1248.0,263.0,659.25,119.0,1906.25,1534.0,15.775000095367,46.800000190735,0.8328387358322309,9,False,False,False,False,False,True
2004-04-14,10:00:00,2.7,1214.25,312.0,12.338011438644102,1061.25,183.0,779.75,103.0,1661.75,1256.5,19.52499961853,34.449999809265,0.7738270107124401,10,False,False,False,False,False,True
2004-04-14,11:00:00,2.1,1109.25,195.0,8.889611855025933,935.0,147.0,882.25,95.0,1518.0,1026.25,21.074999809265,30.175000190735,0.744994208694672,11,False,False,False,False,False,True
2004-04-14,12:00:00,2.1,1122.0,238.0,10.420883007390719,993.25,132.0,858.75,95.0,1571.0,993.0,18.424999713898,34.224999904633,0.718456162923375,12,False,False,False,False,False,True
2004-04-15,09:00:00,3.9,1489.25,536.0,19.061891730527954,1270.0,309.0,633.25,114.0,1888.5,1637.75,13.450000047684,53.375,0.8196274874931003,9,False,False,False,True,False,False
2004-04-15,10:00:00,3.8,1451.25,481.0,17.313596427340947,1219.25,327.0,661.25,127.0,1803.75,1633.25,15.025000095367,49.27499961853,0.8363686290428675,10,False,False,False,True,False,False
2004-04-15,11:00:00,3.8,1454.25,460.0,17.50807157143983,1225.0,299.0,660.5,135.0,1808.75,1654.25,17.050000190735,42.125,0.811962318001138,11,False,False,False,True,False,False
2004-04-15,12:00:00,3.9,1392.25,597.0,16.985953329637045,1209.5,257.0,689.25,135.0,1791.75,1559.0,18.449999809265,36.900000572205,0.7758071745613868,12,False,False,False,True,False,False
2004-04-15,13:00:00,3.5,1350.5,465.0,16.985953329637045,1209.5,195.0,708.75,120.0,1782.5,1374.0,19.250000476837,35.425000190735,0.7824125914576912,13,False,False,False,True,False,False
2004-04-15,14:00:00,4.0,1417.5,542.0,19.476854677471454,1281.75,231.0,680.75,129.0,1890.0,1418.0,19.150000095367,35.650000572205,0.7825590044914627,14,False,False,False,True,False,False
2004-04-15,15:00:00,3.0,1303.0,437.0,14.807148739274531,1142.5,170.0,748.25,114.0,1734.25,1228.25,21.474999904633,30.35000038147,0.7676936711072988,15,False,False,False,True,False,False
2004-04-15,16:00:00,3.1,1292.25,383.0,13.96537920780899,1115.5,192.0,746.25,129.0,1676.0,1292.75,19.575000286102,34.64999961853,0.7807085332181773,16,False,False,False,True,False,False
2004-04-15,17:00:00,5.2,1560.0,778.0,24.37774068147215,1413.25,251.0,593.5,149.0,2046.0,1642.25,19.60000038147,35.52499961853,0.8016505828230588,17,False,False,False,True,False,False
2004-04-15,18:00:00,5.9,1765.0,926.0,28.143709162009053,1506.75,289.0,533.0,149.0,2270.75,1895.0,18.27499961853,44.14999961853,0.9182512323376868,18,False,False,False,True,False,False
2004-04-15,19:00:00,7.3,1874.5,1189.0,33.74682003097595,1636.5,351.0,482.0,158.0,2445.75,2086.0,17.374999523163,47.75,0.9392059530635745,19,False,False,False,True,False,False
2004-04-15,20:00:00,6.1,1746.25,824.0,24.192598971050693,1408.5,319.0,552.5,148.0,2119.25,1897.75,16.800000190735,49.775000572205,0.9445633932336593,20,False,False,False,True,False,False
2004-04-15,21:00:00,4.6,1606.5,660.0,19.75263625123044,1289.5,264.0,587.25,134.0,1960.0,1758.0,16.200000286102,53.199999809265,0.9723463172921659,21,False,False,False,True,False,False
2004-04-15,22:00:00,2.5,1277.0,203.0,9.31281843867851,951.5,144.0,802.25,111.0,1606.75,1284.0,14.875,59.050000190735,0.9928173750448173,22,False,False,False,True,False,False
2004-04-15,23:00:00,2.2,1206.5,136.0,7.25246168751516,867.75,119.0,877.25,106.0,1532.25,1075.25,13.924999713898,64.0,1.0130378140898495,23,False,False,False,True,False,False
2004-04-16,00:00:00,2.0,1208.5,114.0,7.136442302880105,862.75,120.0,881.75,108.0,1547.25,1084.25,13.674999952316,66.825000762939,1.0410223808857835,0,False,False,False,False,False,False
2004-04-16,01:00:00,1.9,1188.5,110.0,6.714129541810949,844.25,96.0,886.75,93.0,1565.5,1048.75,13.449999809265,69.60000038147,1.068778877238928,1,False,False,False,False,False,False
2004-04-16,02:00:00,1.6,1131.75,127.0,5.956122343665647,809.75,77.0,899.0,83.0,1532.0,1021.25,12.849999904633,71.949998855591,1.0631995473827536,2,False,False,False,False,False,False
2004-04-16,04:00:00,1.0,1032.75,70.0,3.5682865172598426,686.25,63.0,1029.5,69.0,1419.75,947.5,11.874999761581,74.800001144409,1.0380226469521954,4,False,False,False,False,False,False
2004-04-16,05:00:00,1.2,1074.5,93.0,5.364484431415103,781.5,97.0,941.0,77.0,1504.75,988.0,11.599999904633,76.400001525879,1.041527622146106,5,False,False,False,False,False,False
2004-04-16,06:00:00,2.0,1241.75,179.0,10.003313625263502,977.75,180.0,777.5,87.0,1685.5,1184.25,11.700000047684,75.250001907349,1.0325136027224888,6,False,False,False,False,False,False
2004-04-16,07:00:00,4.5,1656.75,523.0,23.237670486817727,1383.75,352.0,579.0,109.0,2175.75,1600.25,12.75,71.02499961853,1.0428119031822976,7,False,False,False,False,False,False
2004-04-16,08:00:00,4.1,1405.75,546.0,18.650744712052674,1258.25,279.0,636.0,116.0,1890.25,1494.75,13.799999952316,61.099999427795,0.9594583061115122,8,False,False,False,False,False,False
2004-04-16,09:00:00,2.6,1149.75,251.0,9.863532129621102,972.5,186.0,827.25,105.0,1590.0,1187.75,15.300000190735,51.449999809265,0.8885905292255084,9,False,False,False,False,False,False
2004-04-16,10:00:00,2.3,1184.25,222.0,10.150649865204098,983.25,169.0,822.5,106.0,1604.25,1165.5,16.624999761581,48.724999427795,0.914579411268493,10,False,False,False,False,False,False
2004-04-16,11:00:00,2.6,1223.0,212.0,10.984293137716778,1013.75,172.0,780.75,108.0,1666.0,1218.5,17.624999523163,46.675001144409,0.9324404904535133,11,False,False,False,False,False,False
2004-04-16,12:00:00,2.4,1195.5,263.0,10.50935982454703,996.5,127.0,802.0,100.0,1643.5,1128.0,19.249999523163,42.674999237061,0.9425392973304247,12,False,False,False,False,False,False
2004-04-16,13:00:00,4.3,1559.25,535.0,18.93902281398212,1266.5,230.0,652.75,149.0,2046.5,1373.25,15.72500038147,62.525000572205,1.1091811926911568,13,False,False,False,False,False,False
2004-04-16,14:00:00,4.6,1543.75,609.0,18.930259427115473,1266.25,280.0,612.5,148.0,2065.75,1415.25,14.5,75.675001144409,1.242450209594471,14,False,False,False,False,False,False
2004-04-16,15:00:00,4.0,1485.3333333333,449.0,17.45160666197702,1223.3333333333,242.0,650.33333333333,126.0,1980.0,1302.0,14.433333396912,77.399998982747,1.2654048964232767,15,False,False,False,False,False,False
2004-04-16,16:00:00,4.7,1498.0,536.0,17.66091504876288,1229.5,250.0,649.25,140.0,1962.5,1308.0,14.625000238419,74.875,1.2391028608801187,16,False,False,False,False,False,False
2004-04-16,17:00:00,5.7,1593.25,743.0,22.999123584169165,1377.5,309.0,581.75,142.0,2158.75,1448.5,14.625,75.97500038147,1.257306696557672,17,False,False,False,False,False,False
2004-04-16,18:00:00,5.2,1528.5,575.0,20.444779979264574,1308.75,270.0,626.75,141.0,2083.25,1384.75,14.049999952316,76.25,1.216587393481297,18,False,False,False,False,False,False
2004-04-16,19:00:00,6.4,1689.0,783.0,26.80857133459717,1474.25,323.0,560.0,149.0,2298.25,1491.75,13.875,77.97500038147,1.2303172769585382,19,False,False,False,False,False,False
2004-04-16,20:00:00,6.0,1535.25,706.0,19.9493542369401,1295.0,307.0,627.25,140.0,2038.75,1379.5,13.775000095367,78.0,1.222888856820215,20,False,False,False,False,False,False
2004-04-16,21:00:00,3.4,1303.75,299.0,12.513760440386402,1067.25,224.0,736.75,117.0,1811.0,1166.75,13.5,79.350002288818,1.2224008181061226,21,False,False,False,False,False,False
2004-04-16,22:00:00,2.7,1234.5,159.0,9.606166402460243,962.75,166.0,803.0,103.0,1679.5,1094.75,13.075000047684,80.14999961853,1.2015897457661129,22,False,False,False,False,False,False
2004-04-16,23:00:00,3.1,1281.25,171.0,9.969956267880697,976.5,171.0,794.25,99.0,1695.25,1104.5,12.775000095367,81.02499961853,1.1915472720137008,23,False,False,False,False,False,False
2004-04-17,00:00:00,2.6,1167.0,162.0,8.117313840167903,904.0,169.0,845.5,100.0,1627.25,1051.0,12.725000143051,80.625,1.181862227181663,0,False,True,False,False,False,False
2004-04-17,01:00:00,2.2,1133.75,111.0,7.136442302880105,862.75,120.0,868.5,88.0,1598.75,1009.0,12.525000095367,81.799999237061,1.1837638563882131,1,False,True,False,False,False,False
2004-04-17,02:00:00,1.9,1099.75,134.0,6.37429750967153,829.0,103.0,886.75,83.0,1564.75,971.75,12.650000095367,81.224998474121,1.1849315050835767,2,False,True,False,False,False,False
2004-04-23,05:00:00,0.6,852.25,46.0,2.908548009422834,646.25,59.0,1186.0,59.0,1321.25,792.75,14.200000047684,52.224999427795,0.8412542412427915,5,False,False,False,False,False,False
2004-04-23,06:00:00,0.8,922.5,56.0,4.867985701735958,756.75,72.0,1040.75,67.0,1417.75,905.5,14.325000047684,55.449998855591,0.9003295857349358,6,False,False,False,False,False,False
2004-04-23,07:00:00,4.0,1490.0,452.0,22.61963360399776,1367.5,244.0,626.5,95.0,2119.25,1540.5,13.974999904633,57.950000762939,0.9202007975682098,7,False,False,False,False,False,False
2004-04-23,08:00:00,5.6,1662.0,880.0,31.080283310006756,1576.0,351.0,522.5,123.0,2416.5,1861.0,15.449999570847,53.275000572205,0.9288578285475296,8,False,False,False,False,False,False
2004-04-23,09:00:00,5.0,1552.5,759.0,22.120961773568652,1354.25,358.0,620.75,142.0,2030.0,1895.25,19.125000476837,42.125,0.9232729005031266,9,False,False,False,False,False,False
2004-04-23,10:00:00,3.2,1423.0,394.0,18.269310357149713,1247.25,245.0,705.5,142.0,1887.25,1683.75,23.724999427795,30.974999904633,0.8968243276782295,10,False,False,False,False,False,False
2004-04-23,11:00:00,3.8,1457.75,639.0,21.952680637394874,1349.75,240.0,677.25,169.0,1946.5,1731.0,26.875,25.650000095367,0.8942068252110229,11,False,False,False,False,False,False
2004-04-23,12:00:00,3.3,1348.5,541.0,20.074970891885066,1298.5,179.0,727.75,142.0,1838.0,1401.75,29.724999904633,20.625,0.8477569966778379,12,False,False,False,False,False,False
2004-04-23,13:00:00,3.0,1326.25,468.0,18.895223172864338,1265.25,160.0,756.5,136.0,1834.5,1245.75,29.175000190735,21.525000095367,0.8572791041714124,13,False,False,False,False,False,False
2004-04-23,14:00:00,3.2,1356.0,483.0,20.562636992329697,1312.0,174.0,729.0,147.0,1864.5,1341.5,29.575000286102,20.075000286102,0.8180917603585907,14,False,False,False,False,False,False
2004-04-23,15:00:00,4.4,1460.0,682.0,25.332296208368106,1437.5,260.0,680.25,196.0,1953.25,1488.75,30.0,19.400000095367,0.8100460144089966,15,False,False,False,False,False,False
2004-04-23,16:00:00,4.6,1497.25,698.0,25.77043437513818,1448.5,281.0,679.25,186.0,1984.75,1531.5,29.5,20.050000190735,0.8135681842377065,16,False,False,False,False,False,False
2004-04-23,17:00:00,5.2,1645.0,832.0,30.648568226684738,1566.0,284.0,599.25,177.0,2227.5,1909.0,26.999999523163,26.775000095367,0.9402551377278227,17,False,False,False,False,False,False
2004-04-23,18:00:00,4.8,1556.75,872.0,27.14486956999846,1482.5,250.0,614.5,164.0,2086.5,1757.25,24.875000476837,30.775000095367,0.9539753720704031,18,False,False,False,False,False,False
2004-04-23,19:00:00,5.6,1746.75,899.0,32.47902836428814,1608.0,281.0,556.5,161.0,2334.5,1982.5,23.099999427795,36.72500038147,1.0243561318064727,19,False,False,False,False,False,False
2004-04-23,20:00:00,4.6,1481.75,692.0,20.799216861460543,1318.5,230.0,660.25,146.0,1975.0,1702.75,21.474999904633,40.849999427795,1.0332878296964312,20,False,False,False,False,False,False
2004-04-23,21:00:00,1.8,1211.0,145.0,10.873367154415865,1009.75,98.0,816.0,98.0,1618.75,1245.75,20.450000286102,41.5,0.986400081513431,21,False,False,False,False,False,False
2004-04-23,22:00:00,2.2,1293.5,208.0,12.98013285612212,1083.0,121.0,770.25,108.0,1687.25,1320.5,19.200000286102,44.85000038147,0.98753941913091,22,False,False,False,False,False,False
2004-04-23,23:00:00,2.0,1299.75,204.0,11.809971767790579,1043.0,110.0,776.5,107.0,1658.75,1375.25,18.75,47.72500038147,1.0221427829620098,23,False,False,False,False,False,False
2004-04-24,00:00:00,2.8,1401.75,240.0,13.415907252484363,1097.5,161.0,735.75,113.0,1729.0,1455.5,18.200000286102,49.675000190735,1.0283812633306353,0,False,True,False,False,False,False
2004-04-24,01:00:00,2.6,1348.5,251.0,13.400778503920026,1097.0,148.0,707.0,100.0,1763.0,1442.0,16.125000238419,57.449998855591,1.045095058050404,1,False,True,False,False,False,False
2004-04-24,02:00:00,1.8,1160.5,173.0,8.959563141533142,937.75,109.0,826.75,87.0,1597.25,1243.25,16.325000286102,55.250000953674,1.0177596562947409,2,False,True,False,False,False,False
2004-04-24,05:00:00,0.7,932.75,65.0,3.7465224539215742,696.5,71.0,1045.25,65.0,1402.75,936.75,14.774999856949,57.72500038147,0.9644134560182183,5,False,True,False,False,False,False
2004-04-24,06:00:00,0.9,1021.0,119.0,5.743678765887553,799.75,75.0,930.5,64.0,1482.5,1018.5,14.0,59.724999427795,0.9498977765254076,6,False,True,False,False,False,False
2004-04-24,07:00:00,1.5,1133.5,151.0,10.023350836379478,978.5,106.0,794.0,73.0,1639.0,1139.5,14.600000143051,56.799999237061,0.938491403754598,7,False,True,False,False,False,False
2004-04-24,08:00:00,2.5,1310.5,305.0,14.95740609824808,1147.25,166.0,681.0,86.0,1838.0,1351.25,16.700000047684,51.900000572205,0.9787538224321507,8,False,True,False,False,False,False
2004-04-24,09:00:00,3.0,1408.75,415.0,15.637509605786938,1168.5,188.0,684.75,105.0,1874.25,1459.25,19.97500038147,45.0,1.0390344801482154,9,False,True,False,False,False,False
2004-04-24,10:00:00,2.6,1301.0,321.0,12.257814222912184,1058.5,161.0,786.5,107.0,1726.5,1297.0,23.874999523163,33.674999237061,0.9837464246031371,10,False,True,False,False,False,False
2004-04-24,11:00:00,2.6,1354.25,358.0,14.414829980330042,1130.0,139.0,764.5,114.0,1808.0,1291.25,26.75,29.499999523163,1.020949689011369,11,False,True,False,False,False,False
2004-04-24,12:00:00,2.6,1391.25,350.0,14.586896875181992,1135.5,134.0,737.5,105.0,1840.0,1296.25,27.200000286102,32.35000038147,1.1493441219809502,12,False,True,False,False,False,False
2004-04-24,13:00:00,1.9,1199.6666666667,238.0,8.729401946538436,928.66666666667,84.0,879.33333333333,74.0,1623.0,972.33333333333,26.933333714803,32.066666285197,1.1217137840877998,13,False,True,False,False,False,False
2004-04-24,14:00:00,2.0,1337.75,215.0,11.039936039300839,1015.75,98.0,797.5,95.0,1766.25,1193.5,24.349999904633,41.799999237061,1.2560621443065838,14,False,True,False,False,False,False
2004-04-24,15:00:00,1.7,1222.5,192.0,8.953194276149835,937.5,91.0,883.5,89.0,1610.0,879.5,25.550000190735,36.049999237061,1.1628860197547655,15,False,True,False,False,False,False
2004-04-24,16:00:00,1.9,1278.25,205.0,10.673538660162198,1002.5,99.0,845.0,95.0,1690.5,909.25,27.0,31.825000286102,1.1175955463051759,16,False,True,False,False,False,False
2004-04-24,17:00:00,1.8,1256.5,165.0,9.883449559735752,973.25,90.0,860.0,93.0,1633.75,838.75,27.474999904633,31.625000476837,1.1417004803952762,17,False,True,False,False,False,False
2004-04-24,18:00:00,2.8,1496.5,283.0,15.718368230168373,1171.0,147.0,724.75,123.0,1899.25,1248.25,24.925000190735,38.074999809265,1.183757211430434,18,False,True,False,False,False,False
2004-04-24,19:00:00,3.5,1567.25,467.0,19.39709886112469,1279.5,177.0,661.0,134.0,1969.5,1475.5,23.424999713898,39.650000572205,1.1276348445850977,19,False,True,False,False,False,False
2004-04-24,20:00:00,3.4,1502.5,485.0,16.752370054666,1202.5,162.0,651.25,126.0,1863.0,1501.75,21.200000286102,50.77499961853,1.263127727430111,20,False,True,False,False,False,False
2004-04-24,21:00:00,2.0,1169.25,202.0,6.849891943840394,850.25,88.0,905.75,79.0,1584.25,872.75,15.625,73.474998474121,1.2952523673543626,21,False,True,False,False,False,False
2004-04-24,22:00:00,1.1,1007.25,64.0,2.971926292666244,650.25,53.0,1157.25,54.0,1403.75,528.0,12.850000143051,79.674999237061,1.1773512963252348,22,False,True,False,False,False,False
2004-04-24,23:00:00,1.3,1003.75,71.0,3.2477498137764584,667.25,68.0,1156.5,69.0,1365.0,492.0,11.524999856949,76.924999237061,1.043601630601386,23,False,True,False,False,False,False
2004-04-25,00:00:00,1.2,967.25,84.0,3.145131870638927,661.0,61.0,1180.5,67.0,1320.75,463.0,12.174999713898,66.824999809265,0.9454912670227505,0,False,False,True,False,False,False
2004-04-25,01:00:00,1.3,983.5,70.0,3.9329319832196465,707.0,71.0,1131.0,73.0,1359.0,493.75,12.424999952316,64.050000190735,0.9209484011668969,1,False,False,True,False,False,False
2004-04-25,02:00:00,1.0,931.25,61.0,3.6157421823428297,689.0,63.0,1160.75,73.0,1317.25,503.25,12.725000143051,58.700000762939,0.8604690063535181,2,False,False,True,False,False,False
2004-04-25,05:00:00,0.3,763.0,20.0,0.7344693820247533,470.75,14.0,1783.25,20.0,1098.0,305.0,12.474999904633,50.925001144409,0.7345904167364049,5,False,False,True,False,False,False
2004-04-25,06:00:00,0.5,804.25,31.0,1.0554626452677138,504.5,34.0,1718.0,37.0,1148.0,328.75,12.849999904633,49.300000190735,0.7285022755033173,6,False,False,True,False,False,False
2004-04-25,07:00:00,0.6,830.0,41.0,1.3900029842660853,535.25,42.0,1496.25,50.0,1184.25,374.5,13.5,48.599999427795,0.7486915859719586,7,False,False,True,False,False,False
2004-04-25,08:00:00,0.6,832.5,40.0,1.5976545879321267,552.75,40.0,1475.5,45.0,1180.25,373.25,14.375,45.900000572205,0.7476395925538529,8,False,False,True,False,False,False
2004-04-25,09:00:00,0.8,874.75,35.0,2.264475119028675,603.25,48.0,1369.75,48.0,1206.25,384.5,15.099999904633,43.89999961853,0.7486775755447236,9,False,False,True,False,False,False
2004-04-25,10:00:00,1.0,881.5,44.0,2.5257266429937895,621.25,61.0,1345.75,56.0,1215.75,403.25,16.625000476837,38.550000190735,0.7235923749615487,10,False,False,True,False,False,False
2004-04-25,11:00:00,0.9,862.0,71.0,2.725755128418066,634.5,58.0,1320.0,58.0,1193.0,393.0,17.175000190735,34.950000762939,0.6789328681365581,11,False,False,True,False,False,False
2004-04-25,12:00:00,1.0,862.5,66.0,2.7411147981917328,635.5,57.0,1289.75,52.0,1185.0,388.25,17.400000095367,33.925000190735,0.668317434078012,12,False,False,True,False,False,False
2004-04-25,13:00:00,0.8,829.75,46.0,2.1661765697607542,596.25,54.0,1388.5,52.0,1145.25,371.0,17.874999523163,30.724999904633,0.6233994308689341,13,False,False,True,False,False,False
2004-04-25,14:00:00,0.7,806.75,50.0,1.9986514667070001,584.0,41.0,1488.0,44.0,1104.0,346.5,18.324999809265,27.199999809265,0.56746905362687,14,False,False,True,False,False,False
2004-04-25,15:00:00,0.9,872.5,51.0,3.376941467632198,675.0,57.0,1342.5,59.0,1181.0,395.75,19.425000190735,25.699999809265,0.5737522534125351,15,False,False,True,False,False,False
2004-04-25,16:00:00,1.3,930.75,64.0,4.524641622302657,739.0,83.0,1273.75,74.0,1219.0,473.75,20.150000572205,24.125,0.5630241722933084,16,False,False,True,False,False,False
2004-04-25,17:00:00,1.4,918.25,138.0,4.687724073925867,747.5,81.0,1228.25,76.0,1218.75,505.25,19.599999904633,24.925000190735,0.5624529362566842,17,False,False,True,False,False,False
2004-04-25,18:00:00,1.5,1000.5,137.0,5.977547426091629,810.75,98.0,1122.25,83.0,1343.75,624.75,18.474999904633,27.75,0.5843336421245581,18,False,False,True,False,False,False
2004-04-25,19:00:00,2.7,1169.25,303.0,11.695554651706665,1039.0,124.0,883.25,100.0,1549.75,940.75,17.800000190735,30.349999904633,0.6129331668071051,19,False,False,True,False,False,False
